,text
1805,"{'neg': 1.0, 'neu': 0.0, 'pos': 0.0, 'compound': -0.3612}"
1806,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
1807,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
1808,"{'neg': 0.18, 'neu': 0.82, 'pos': 0.0, 'compound': -0.296}"
1809,"{'neg': 0.0, 'neu': 0.828, 'pos': 0.172, 'compound': 0.4019}"
1810,"{'neg': 0.0, 'neu': 0.781, 'pos': 0.219, 'compound': 0.4215}"
1811,"{'neg': 0.543, 'neu': 0.457, 'pos': 0.0, 'compound': -0.9169}"
1812,"{'neg': 0.0, 'neu': 0.797, 'pos': 0.203, 'compound': 0.4215}"
1813,"{'neg': 0.423, 'neu': 0.577, 'pos': 0.0, 'compound': -0.7651}"
1814,"{'neg': 0.554, 'neu': 0.446, 'pos': 0.0, 'compound': -0.8271}"
1815,"{'neg': 0.281, 'neu': 0.719, 'pos': 0.0, 'compound': -0.6486}"
1816,"{'neg': 0.535, 'neu': 0.465, 'pos': 0.0, 'compound': -0.3182}"
1817,"{'neg': 0.0, 'neu': 0.312, 'pos': 0.688, 'compound': 0.296}"
1818,"{'neg': 0.0, 'neu': 0.748, 'pos': 0.252, 'compound': 0.4019}"
1819,"{'neg': 0.09, 'neu': 0.723, 'pos': 0.187, 'compound': 0.1531}"
1820,"{'neg': 0.346, 'neu': 0.654, 'pos': 0.0, 'compound': -0.703}"
1821,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
1822,"{'neg': 0.0, 'neu': 0.612, 'pos': 0.388, 'compound': 0.5859}"
1823,"{'neg': 0.0, 'neu': 0.804, 'pos': 0.196, 'compound': 0.296}"
1824,"{'neg': 0.492, 'neu': 0.383, 'pos': 0.126, 'compound': -0.7717}"
1825,"{'neg': 0.0, 'neu': 0.0, 'pos': 1.0, 'compound': 0.4588}"
1826,"{'neg': 0.248, 'neu': 0.752, 'pos': 0.0, 'compound': -0.5106}"
1827,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
1828,"{'neg': 0.0, 'neu': 0.737, 'pos': 0.263, 'compound': 0.3612}"
1829,"{'neg': 0.0, 'neu': 0.818, 'pos': 0.182, 'compound': 0.25}"
1830,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
1831,"{'neg': 0.306, 'neu': 0.694, 'pos': 0.0, 'compound': -0.296}"
1832,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
1833,"{'neg': 0.187, 'neu': 0.645, 'pos': 0.168, 'compound': -0.0772}"
1834,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
1835,"{'neg': 0.275, 'neu': 0.588, 'pos': 0.137, 'compound': -0.4767}"
1836,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
1837,"{'neg': 0.474, 'neu': 0.526, 'pos': 0.0, 'compound': -0.802}"
1838,"{'neg': 0.0, 'neu': 0.547, 'pos': 0.453, 'compound': 0.7003}"
1839,"{'neg': 0.0, 'neu': 0.652, 'pos': 0.348, 'compound': 0.7506}"
1840,"{'neg': 0.17, 'neu': 0.83, 'pos': 0.0, 'compound': -0.3089}"
1841,"{'neg': 0.526, 'neu': 0.474, 'pos': 0.0, 'compound': -0.9022}"
1842,"{'neg': 0.197, 'neu': 0.657, 'pos': 0.146, 'compound': -0.1779}"
1843,"{'neg': 0.0, 'neu': 0.787, 'pos': 0.213, 'compound': 0.4019}"
1844,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
1845,"{'neg': 0.0, 'neu': 0.783, 'pos': 0.217, 'compound': 0.3612}"
1846,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
1847,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
1848,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
1849,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
1850,"{'neg': 0.245, 'neu': 0.755, 'pos': 0.0, 'compound': -0.5994}"
1851,"{'neg': 0.0, 'neu': 0.811, 'pos': 0.189, 'compound': 0.2732}"
1852,"{'neg': 0.259, 'neu': 0.741, 'pos': 0.0, 'compound': -0.5423}"
1853,"{'neg': 0.0, 'neu': 0.5, 'pos': 0.5, 'compound': 0.7906}"
1854,"{'neg': 0.0, 'neu': 0.828, 'pos': 0.172, 'compound': 0.3612}"
1855,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
1856,"{'neg': 0.0, 'neu': 0.64, 'pos': 0.36, 'compound': 0.5423}"
1857,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
1858,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
1859,"{'neg': 0.53, 'neu': 0.124, 'pos': 0.346, 'compound': -0.126}"
1860,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
1861,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
1862,"{'neg': 0.0, 'neu': 0.597, 'pos': 0.403, 'compound': 0.4019}"
1863,"{'neg': 0.0, 'neu': 0.27, 'pos': 0.73, 'compound': 0.4019}"
1864,"{'neg': 0.172, 'neu': 0.651, 'pos': 0.178, 'compound': 0.0258}"
1865,"{'neg': 0.0, 'neu': 0.748, 'pos': 0.252, 'compound': 0.4019}"
1866,"{'neg': 0.358, 'neu': 0.419, 'pos': 0.223, 'compound': -0.2349}"
1867,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
1868,"{'neg': 0.0, 'neu': 0.722, 'pos': 0.278, 'compound': 0.4019}"
1869,"{'neg': 0.185, 'neu': 0.815, 'pos': 0.0, 'compound': -0.2057}"
1870,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
1871,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
1872,"{'neg': 0.437, 'neu': 0.563, 'pos': 0.0, 'compound': -0.4767}"
1873,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
1874,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
1875,"{'neg': 0.101, 'neu': 0.769, 'pos': 0.13, 'compound': 0.1531}"
1876,"{'neg': 0.0, 'neu': 0.68, 'pos': 0.32, 'compound': 0.5719}"
1877,"{'neg': 0.0, 'neu': 0.556, 'pos': 0.444, 'compound': 0.7506}"
1878,"{'neg': 0.0, 'neu': 0.761, 'pos': 0.239, 'compound': 0.296}"
1879,"{'neg': 0.273, 'neu': 0.727, 'pos': 0.0, 'compound': -0.4588}"
1880,"{'neg': 0.229, 'neu': 0.602, 'pos': 0.169, 'compound': -0.25}"
1881,"{'neg': 0.129, 'neu': 0.681, 'pos': 0.189, 'compound': 0.2206}"
1882,"{'neg': 0.205, 'neu': 0.795, 'pos': 0.0, 'compound': -0.4767}"
1883,"{'neg': 0.181, 'neu': 0.551, 'pos': 0.268, 'compound': 0.2732}"
1884,"{'neg': 0.0, 'neu': 0.442, 'pos': 0.558, 'compound': 0.743}"
1885,"{'neg': 0.0, 'neu': 0.786, 'pos': 0.214, 'compound': 0.4588}"
1886,"{'neg': 0.344, 'neu': 0.656, 'pos': 0.0, 'compound': -0.2732}"
1887,"{'neg': 0.0, 'neu': 0.486, 'pos': 0.514, 'compound': 0.8126}"
1888,"{'neg': 0.0, 'neu': 0.206, 'pos': 0.794, 'compound': 0.7717}"
1889,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
1890,"{'neg': 0.302, 'neu': 0.698, 'pos': 0.0, 'compound': -0.5994}"
1891,"{'neg': 0.352, 'neu': 0.381, 'pos': 0.267, 'compound': -0.2263}"
1892,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
1893,"{'neg': 0.123, 'neu': 0.877, 'pos': 0.0, 'compound': -0.1027}"
1894,"{'neg': 0.225, 'neu': 0.775, 'pos': 0.0, 'compound': -0.4939}"
1895,"{'neg': 0.0, 'neu': 0.682, 'pos': 0.318, 'compound': 0.6369}"
1896,"{'neg': 0.0, 'neu': 0.444, 'pos': 0.556, 'compound': 0.3612}"
1897,"{'neg': 0.204, 'neu': 0.796, 'pos': 0.0, 'compound': -0.3182}"
1898,"{'neg': 0.313, 'neu': 0.533, 'pos': 0.153, 'compound': -0.34}"
1899,"{'neg': 0.208, 'neu': 0.792, 'pos': 0.0, 'compound': -0.2732}"
1900,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
1901,"{'neg': 0.23, 'neu': 0.461, 'pos': 0.309, 'compound': 0.0516}"
1902,"{'neg': 0.205, 'neu': 0.795, 'pos': 0.0, 'compound': -0.4767}"
1903,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
1904,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
1905,"{'neg': 0.406, 'neu': 0.594, 'pos': 0.0, 'compound': -0.8481}"
1906,"{'neg': 0.134, 'neu': 0.866, 'pos': 0.0, 'compound': -0.1779}"
1907,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
1908,"{'neg': 0.0, 'neu': 0.748, 'pos': 0.252, 'compound': 0.4019}"
1909,"{'neg': 0.167, 'neu': 0.699, 'pos': 0.134, 'compound': -0.1531}"
1910,"{'neg': 0.0, 'neu': 0.643, 'pos': 0.357, 'compound': 0.6124}"
1911,"{'neg': 0.198, 'neu': 0.541, 'pos': 0.261, 'compound': 0.1779}"
1912,"{'neg': 0.091, 'neu': 0.909, 'pos': 0.0, 'compound': -0.0258}"
1913,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
1914,"{'neg': 0.317, 'neu': 0.504, 'pos': 0.18, 'compound': -0.2263}"
1915,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
1916,"{'neg': 0.0, 'neu': 0.661, 'pos': 0.339, 'compound': 0.6249}"
1917,"{'neg': 0.286, 'neu': 0.714, 'pos': 0.0, 'compound': -0.25}"
1918,"{'neg': 0.0, 'neu': 0.638, 'pos': 0.362, 'compound': 0.6249}"
1919,"{'neg': 0.242, 'neu': 0.505, 'pos': 0.253, 'compound': 0.0258}"
1920,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
1921,"{'neg': 0.0, 'neu': 0.635, 'pos': 0.365, 'compound': 0.3182}"
1922,"{'neg': 0.22, 'neu': 0.55, 'pos': 0.229, 'compound': 0.0258}"
1923,"{'neg': 0.646, 'neu': 0.354, 'pos': 0.0, 'compound': -0.8074}"
1924,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
1925,"{'neg': 0.0, 'neu': 0.783, 'pos': 0.217, 'compound': 0.3612}"
1926,"{'neg': 0.0, 'neu': 0.723, 'pos': 0.277, 'compound': 0.3182}"
1927,"{'neg': 0.0, 'neu': 0.761, 'pos': 0.239, 'compound': 0.296}"
1928,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
1929,"{'neg': 0.189, 'neu': 0.811, 'pos': 0.0, 'compound': -0.2732}"
1930,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
1931,"{'neg': 0.208, 'neu': 0.792, 'pos': 0.0, 'compound': -0.2732}"
1932,"{'neg': 0.0, 'neu': 0.256, 'pos': 0.744, 'compound': 0.4404}"
1933,"{'neg': 0.362, 'neu': 0.552, 'pos': 0.086, 'compound': -0.6705}"
1934,"{'neg': 0.0, 'neu': 0.259, 'pos': 0.741, 'compound': 0.8225}"
1935,"{'neg': 0.485, 'neu': 0.25, 'pos': 0.265, 'compound': -0.6597}"
1936,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
1937,"{'neg': 0.208, 'neu': 0.792, 'pos': 0.0, 'compound': -0.2732}"
1938,"{'neg': 0.0, 'neu': 0.652, 'pos': 0.348, 'compound': 0.4939}"
1939,"{'neg': 0.133, 'neu': 0.788, 'pos': 0.079, 'compound': -0.2263}"
1940,"{'neg': 0.22, 'neu': 0.6, 'pos': 0.18, 'compound': -0.1027}"
1941,"{'neg': 0.389, 'neu': 0.611, 'pos': 0.0, 'compound': -0.7184}"
1942,"{'neg': 0.0, 'neu': 0.102, 'pos': 0.898, 'compound': 0.8316}"
1943,"{'neg': 0.346, 'neu': 0.327, 'pos': 0.327, 'compound': -0.0772}"
1944,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
1945,"{'neg': 0.0, 'neu': 0.805, 'pos': 0.195, 'compound': 0.4404}"
1946,"{'neg': 0.0, 'neu': 0.752, 'pos': 0.248, 'compound': 0.5106}"
1947,"{'neg': 0.2, 'neu': 0.8, 'pos': 0.0, 'compound': -0.3612}"
1948,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
1949,"{'neg': 0.0, 'neu': 0.671, 'pos': 0.329, 'compound': 0.5994}"
1950,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
1951,"{'neg': 0.0, 'neu': 0.424, 'pos': 0.576, 'compound': 0.7999}"
1952,"{'neg': 0.0, 'neu': 0.424, 'pos': 0.576, 'compound': 0.7999}"
1953,"{'neg': 0.106, 'neu': 0.894, 'pos': 0.0, 'compound': -0.0772}"
1954,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
1955,"{'neg': 0.315, 'neu': 0.685, 'pos': 0.0, 'compound': -0.6808}"
1956,"{'neg': 0.46, 'neu': 0.54, 'pos': 0.0, 'compound': -0.6261}"
1957,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
1958,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
1959,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
1960,"{'neg': 0.143, 'neu': 0.857, 'pos': 0.0, 'compound': -0.128}"
1961,"{'neg': 0.0, 'neu': 0.68, 'pos': 0.32, 'compound': 0.5719}"
1962,"{'neg': 0.21, 'neu': 0.455, 'pos': 0.335, 'compound': 0.4939}"
1963,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
1964,"{'neg': 0.561, 'neu': 0.439, 'pos': 0.0, 'compound': -0.6597}"
1965,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
1966,"{'neg': 0.0, 'neu': 0.526, 'pos': 0.474, 'compound': 0.5574}"
1967,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
1968,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
1969,"{'neg': 0.101, 'neu': 0.769, 'pos': 0.13, 'compound': 0.1531}"
1970,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
1971,"{'neg': 0.375, 'neu': 0.625, 'pos': 0.0, 'compound': -0.8316}"
1972,"{'neg': 0.0, 'neu': 0.847, 'pos': 0.153, 'compound': 0.2023}"
1973,"{'neg': 0.234, 'neu': 0.532, 'pos': 0.234, 'compound': 0.0}"
1974,"{'neg': 0.208, 'neu': 0.792, 'pos': 0.0, 'compound': -0.2732}"
1975,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
1976,"{'neg': 0.0, 'neu': 0.761, 'pos': 0.239, 'compound': 0.296}"
1977,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
1978,"{'neg': 0.306, 'neu': 0.694, 'pos': 0.0, 'compound': -0.296}"
1979,"{'neg': 0.0, 'neu': 0.526, 'pos': 0.474, 'compound': 0.5423}"
1980,"{'neg': 0.0, 'neu': 0.635, 'pos': 0.365, 'compound': 0.3182}"
1981,"{'neg': 0.0, 'neu': 0.685, 'pos': 0.315, 'compound': 0.3182}"
1982,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
1983,"{'neg': 0.0, 'neu': 0.526, 'pos': 0.474, 'compound': 0.5574}"
1984,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
1985,"{'neg': 0.0, 'neu': 0.494, 'pos': 0.506, 'compound': 0.6249}"
1986,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
1987,"{'neg': 1.0, 'neu': 0.0, 'pos': 0.0, 'compound': -0.3612}"
1988,"{'neg': 0.0, 'neu': 0.588, 'pos': 0.412, 'compound': 0.743}"
1989,"{'neg': 0.189, 'neu': 0.811, 'pos': 0.0, 'compound': -0.2732}"
1990,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
1991,"{'neg': 0.0, 'neu': 0.8, 'pos': 0.2, 'compound': 0.3612}"
1992,"{'neg': 0.213, 'neu': 0.787, 'pos': 0.0, 'compound': -0.2263}"
1993,"{'neg': 0.0, 'neu': 0.761, 'pos': 0.239, 'compound': 0.296}"
1994,"{'neg': 0.208, 'neu': 0.792, 'pos': 0.0, 'compound': -0.2732}"
1995,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
1996,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
1997,"{'neg': 0.273, 'neu': 0.727, 'pos': 0.0, 'compound': -0.4141}"
1998,"{'neg': 0.0, 'neu': 0.761, 'pos': 0.239, 'compound': 0.296}"
1999,"{'neg': 0.0, 'neu': 0.641, 'pos': 0.359, 'compound': 0.4215}"
2000,"{'neg': 0.0, 'neu': 0.861, 'pos': 0.139, 'compound': 0.2732}"
2001,"{'neg': 0.417, 'neu': 0.583, 'pos': 0.0, 'compound': -0.6486}"
2002,"{'neg': 0.208, 'neu': 0.792, 'pos': 0.0, 'compound': -0.2732}"
2003,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
2004,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
2005,"{'neg': 0.0, 'neu': 0.818, 'pos': 0.182, 'compound': 0.25}"
2006,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
2007,"{'neg': 0.0, 'neu': 0.625, 'pos': 0.375, 'compound': 0.4588}"
2008,"{'neg': 0.0, 'neu': 0.743, 'pos': 0.257, 'compound': 0.5859}"
2009,"{'neg': 0.424, 'neu': 0.4, 'pos': 0.176, 'compound': -0.4767}"
2010,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
2011,"{'neg': 0.333, 'neu': 0.496, 'pos': 0.17, 'compound': -0.3182}"
2012,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
2013,"{'neg': 0.0, 'neu': 0.65, 'pos': 0.35, 'compound': 0.5106}"
2014,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
2015,"{'neg': 0.263, 'neu': 0.606, 'pos': 0.131, 'compound': -0.3182}"
2016,"{'neg': 0.0, 'neu': 0.7, 'pos': 0.3, 'compound': 0.4588}"
2017,"{'neg': 0.0, 'neu': 0.508, 'pos': 0.492, 'compound': 0.4404}"
2018,"{'neg': 0.0, 'neu': 0.682, 'pos': 0.318, 'compound': 0.4215}"
2019,"{'neg': 0.187, 'neu': 0.813, 'pos': 0.0, 'compound': -0.3182}"
2020,"{'neg': 0.108, 'neu': 0.51, 'pos': 0.381, 'compound': 0.6469}"
2021,"{'neg': 0.157, 'neu': 0.448, 'pos': 0.396, 'compound': 0.4939}"
2022,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
2023,"{'neg': 0.239, 'neu': 0.556, 'pos': 0.206, 'compound': -0.1531}"
2024,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
2025,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
2026,"{'neg': 0.494, 'neu': 0.506, 'pos': 0.0, 'compound': -0.7783}"
2027,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
2028,"{'neg': 0.0, 'neu': 0.73, 'pos': 0.27, 'compound': 0.5719}"
2029,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
2030,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
2031,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
2032,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
2033,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
2034,"{'neg': 0.0, 'neu': 0.635, 'pos': 0.365, 'compound': 0.3182}"
2035,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
2036,"{'neg': 0.0, 'neu': 0.667, 'pos': 0.333, 'compound': 0.4588}"
2037,"{'neg': 0.0, 'neu': 0.761, 'pos': 0.239, 'compound': 0.296}"
2038,"{'neg': 0.206, 'neu': 0.794, 'pos': 0.0, 'compound': -0.3818}"
2039,"{'neg': 0.204, 'neu': 0.796, 'pos': 0.0, 'compound': -0.3182}"
2040,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
2041,"{'neg': 0.0, 'neu': 0.815, 'pos': 0.185, 'compound': 0.3612}"
2042,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
2043,"{'neg': 0.0, 'neu': 0.424, 'pos': 0.576, 'compound': 0.7999}"
2044,"{'neg': 0.0, 'neu': 0.565, 'pos': 0.435, 'compound': 0.659}"
2045,"{'neg': 0.0, 'neu': 0.748, 'pos': 0.252, 'compound': 0.4019}"
2046,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
2047,"{'neg': 0.34, 'neu': 0.66, 'pos': 0.0, 'compound': -0.5574}"
2048,"{'neg': 0.0, 'neu': 0.583, 'pos': 0.417, 'compound': 0.6124}"
2049,"{'neg': 0.0, 'neu': 0.761, 'pos': 0.239, 'compound': 0.296}"
2050,"{'neg': 0.0, 'neu': 0.631, 'pos': 0.369, 'compound': 0.6249}"
2051,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
2052,"{'neg': 0.0, 'neu': 0.566, 'pos': 0.434, 'compound': 0.3182}"
2053,"{'neg': 0.286, 'neu': 0.714, 'pos': 0.0, 'compound': -0.5574}"
2054,"{'neg': 0.117, 'neu': 0.669, 'pos': 0.214, 'compound': 0.2856}"
2055,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
2056,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
2057,"{'neg': 0.556, 'neu': 0.444, 'pos': 0.0, 'compound': -0.8176}"
2058,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
2059,"{'neg': 0.174, 'neu': 0.826, 'pos': 0.0, 'compound': -0.2263}"
2060,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
2061,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
2062,"{'neg': 0.164, 'neu': 0.678, 'pos': 0.158, 'compound': -0.0258}"
2063,"{'neg': 0.22, 'neu': 0.78, 'pos': 0.0, 'compound': -0.4767}"
2064,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
2065,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
2066,"{'neg': 0.361, 'neu': 0.5, 'pos': 0.139, 'compound': -0.6124}"
2067,"{'neg': 0.208, 'neu': 0.792, 'pos': 0.0, 'compound': -0.2732}"
2068,"{'neg': 0.106, 'neu': 0.894, 'pos': 0.0, 'compound': -0.0772}"
2069,"{'neg': 0.0, 'neu': 0.761, 'pos': 0.239, 'compound': 0.296}"
2070,"{'neg': 0.0, 'neu': 0.684, 'pos': 0.316, 'compound': 0.5719}"
2071,"{'neg': 0.0, 'neu': 0.761, 'pos': 0.239, 'compound': 0.296}"
2072,"{'neg': 0.149, 'neu': 0.851, 'pos': 0.0, 'compound': -0.2732}"
2073,"{'neg': 0.0, 'neu': 0.795, 'pos': 0.205, 'compound': 0.4767}"
2074,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
2075,"{'neg': 0.0, 'neu': 0.444, 'pos': 0.556, 'compound': 0.7579}"
2076,"{'neg': 0.0, 'neu': 0.545, 'pos': 0.455, 'compound': 0.6124}"
2077,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
2078,"{'neg': 0.0, 'neu': 0.526, 'pos': 0.474, 'compound': 0.5423}"
2079,"{'neg': 0.126, 'neu': 0.631, 'pos': 0.243, 'compound': 0.3182}"
2080,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
2081,"{'neg': 0.197, 'neu': 0.803, 'pos': 0.0, 'compound': -0.4019}"
2082,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
2083,"{'neg': 0.286, 'neu': 0.714, 'pos': 0.0, 'compound': -0.0516}"
2084,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
2085,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
2086,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
2087,"{'neg': 0.187, 'neu': 0.645, 'pos': 0.168, 'compound': -0.0772}"
2088,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
2089,"{'neg': 0.0, 'neu': 0.486, 'pos': 0.514, 'compound': 0.8126}"
2090,"{'neg': 0.105, 'neu': 0.689, 'pos': 0.207, 'compound': 0.3574}"
2091,"{'neg': 0.449, 'neu': 0.225, 'pos': 0.326, 'compound': -0.2716}"
2092,"{'neg': 0.386, 'neu': 0.614, 'pos': 0.0, 'compound': -0.2235}"
2093,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
2094,"{'neg': 0.0, 'neu': 0.743, 'pos': 0.257, 'compound': 0.5859}"
2095,"{'neg': 0.171, 'neu': 0.548, 'pos': 0.281, 'compound': 0.3818}"
2096,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
2097,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
2098,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
2099,"{'neg': 0.0, 'neu': 0.828, 'pos': 0.172, 'compound': 0.3612}"
2100,"{'neg': 0.106, 'neu': 0.894, 'pos': 0.0, 'compound': -0.0772}"
2101,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
2102,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
2103,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
2104,"{'neg': 0.684, 'neu': 0.316, 'pos': 0.0, 'compound': -0.9538}"
